Address,Balance
0x1A8350877EA27F2cef9e768D21B63CED796A45Ed,103201237371079000
0x4Fd8f7F418D5f3924cDDbe56b7b847065f7f3ED1,102874641130153000
0x6744a9C6e3A9B8f7243Ace5B20D51a500fCd0353,102270531152075000
0xb6c9447F79f67A6b2Da6ff3519E06db1B63BAEdE,101899867181730000
0xc7D2fdE79bDAe639115607A5bddd1596058E9c29,101750036557676000
0xB9554F36351eA7B86B7b67d28204D527bE5F28E8,101680394776211000
0x4F2659D0b580FcB8CB335C16cE11b568fb19CaB1,101634241523592000
0x3E3E728E5106A37A300D2D7393F279CCe770CF01,101507601294456000
0x99F4f03F53dc5Cb4A1bb01EBBE29a5A4104C1Ead,101467128159284000
0xBD39a0f84d7B455a5364538954aC933eda095c4c,100777001000000000
0x224b3F081075c1bC10e8FCE9C03719214F714e23,100740416149401000
0xd3F0862E4AcEf9A0c2D7FC4EAc9AB02c80D7b16c,100677050600174000
0xbc6C3321AeDb3Ce478d84e1b2D97fd2B6debD426,100500000000000000
0xF293436e8B4F15715D1058D58d026fcb9121e558,100047176222704000
0xDb93A83eBE1C8c103a39aC325657564d5412A651,100030006780826000
0xC102d21DA143Cb144bbdc4693553a850CF73cA5f,100000247641908000
0x9435B38c401f5C02D693AbFDdB9DB8a2E566561F,100000000000000000
0x39FeDA1Dc1CA4Bc732c849c13E45956763790d90,100000000000000000
0xF664299889376125e872D6D81AA94457147996ab,100000000000000000
0xdf9e6a194F3d4DC2571158F4bA7CFA9696AA9274,99718996491982000
0xdb8cd858e8bc4D25dfAd13947578099136e0F0B8,98298054968083300
0x582adb0fb977FD73d7d27C99f156b1871CA5bD01,97530000000000000
0x16F31f79f3C34BdCD93B2ED2c23319343549Fce2,97255361765472300
0x7e1a347a0AA322Da9eB3437A3d181271f7aD1bc8,97244161380599300
0x1F67848e80FB9854cc0D16A184562467b0738BE5,97208309747955300
0xaFeF43ECe4A1897640340e9EeCD570E1A766b9C6,97114282342558400
0x2b2B231d3a02F5A52b43018F5f07050Ce15b76FB,97000000000000000
0x056f07c21eE57B6855FCC01cb7F98cF7ea5CF7e4,97000000000000000
0xDE89c731Cb66D0395aa953bB8D0F812B9BbD17b6,96958147963157300
0x58a9b0A63A70ceA37a114aFb68c9C55d891f1163,96755490333473100
0x4E73031661685ca4F403A039A2c4c9339714Dd35,96151130683492100
0x96c195F6643A3D797cb90cb6BA0Ae2776D51b5F3,96146723911197200
0x21C3Fb6C09b160E4e1Fd15BE2D9cF375981013cf,95901011000534800
0x0D1FE752Ac2E08ef0DA1547A12C1bC3B87139D75,95831395473481600
0xaF23aE2F72331AFFB8EBeBB1a5a8DD68335Ce538,95730243205163000
0x94eAd526097bCFf9D5233c5996Ef33572595Ea88,95728019286899500
0xfEbB340102d0A87EE45347B42796CDA64F13E2af,94873617854400200
0x88CcaaBe3aBcc1957178faA40425119c53CBcE26,94569817316914900
0x4755419916d017dA8C7A9E36E3Df176dfABaEC63,94402636689599900
0x4b63620204954A7907cb4dd767671b06Bb62d9da,94319178456100000
0x05d7406Fe006602292eC3Ff285152112074d3E4f,94299000536900000
0x7d0842117D96BEC05D432daf25fEA1BabC1b8111,94058097670000000
0x4D8B70fBd9b3B0C787A001076699cb3264cea4E9,93295428219647800
0x2738ddb13d1bA774226eD00d16fa2d6818F2ddC8,91768103861200200
0x530D55A96530EA32Dfa10317e054C131ec9665a1,91647087010000000
0x483a124f6717AD67440AF11A77dEc25F1a3d1259,91498198725502200
0x33B2A0295A48cac80DD6bA59c6880DCB1a9D2784,91051103113623600
0xB4DDE54B91fd32eaA151C8fEd02223444c6d4BbE,90937692590898900
0xB3c6144c929652D6046c01282FA2F355D9864dB9,90768855111371900
0x6C66D938cF612B1FE34DF8c583899aE9B957019D,90573505314202500
0xc926Ea5c9897cCBB7932BDfCC5AFF8e903804559,89897766947319100
0xBd0528501eFCf72b17e66793885932C8769f1252,89870060686018500
0x134153216e0F6d39AB8DdbD40A17D7f2B7Af9d3C,88703499411540500
0xb1e988669e2e1022cE18f1A74C9E1d85bd009bF8,88655310577141500
0x7dC4989c6381e7f0a0e97CCDE603B5A800bFe35f,88601430921100000
0xe644C2B548fa26f1a0c1e776758fb1950f3ebAdE,88438524949379300
0x04F2d4c55832D2C5dc8C8959987D470db8DeD04B,87686875018490400
0x7b0a9A3784046a6b33eeB619eb880479354ED280,87646460802210000
0x260Cdf4F0717F11156A3C8c46778796a4271CaF2,87332146819500400
0x20B4C21960E77697ed52Da5EA6eA73A7474a7aB7,86085040926962300
0xD7BA4591c5B27579EE8B154e0e537b903b30dBE6,85897465921919500
0xE70A3AC5b3c832F2c7bfa48baD98B3AFd7e07CA0,85743808416675700
0x394c357DB3177E33Bde63F259F0EB2c04A46827c,85417171985386300
0x5565d64f29Ea17355106DF3bA5903Eb793B3e139,85413630106288600
0x6f667e350Aa6cd5209AF6969D7F37EA772804630,84753282519456100
0x63158024e1A0Bb0b6b2f525bedbAF90d22663c5a,84165555281816300
0x42C7f7B3896391EF9e97386a6d23093B55744745,83860143057073800
0x49d65Ff0F419BE0746A9eCf58d85c0e9DC170958,83834227622553400
0x20d5d5ca61a34643584fC8aA16098344d4A74D71,83810760659065000
0x9279b29218B27eCAb8f49d5E35a5bE8e9719deF8,83786159452687700
0xE0a616C3659bE29567E08819772e6905307AdF21,83676058946000000
0xAff1BF27f0aE7ce8AC0b7d3Ec7638933eDE0194E,83324253838372900
0x0A1f4a19e9e88E37479a69CCc66bD7aB61BB0741,83170820442130000
0xe48a2c12297c09DaADBC0C0B6Db28A275Ab17479,82810594537259000
0x9874DF531f6F91d56baEFd14823B0C5e86d0D5aa,82605839822893700
0x09d9F10A0958A7A8c11990d2ed436b5e79aCa7EE,82455581906104200
0x1E4765464FdA40B58c6653cCF2B588638dec7C27,82427031837357500
0x114867D786b61E1D04F45040baE1DEdA6C1cdF56,82280423857422700
0x8E9D1a6971f75E905bc83A4FC9bB098e5601A347,82011264099952400
0x561921EE450d7C8C777854f94dC116c18DE42881,81752981597349900
0x2D0373c520ac67269F937BbB3d3239614C439d11,81603148115832000
0xa30860Ab0Cf25c8452556e4420ce3306868d94a2,81395500270793400
0xA3f64C8BCeE6C9Bba6721615E62171ded949e68b,80879479178174500
0xF17600f73Ad37d586fB44375511C2F54F69E1a4F,80821805920720200
0xaf68fa85Fd6F3Abd4aB8ffF34F1f1bc65478CfDd,79964108549532900
0xfC8B1D7c25aac0FAd9D9b5329043965D3B7a91F6,79949948283296000
0xB11Af3eaAc502fac3C613b03c9A352c08ea5F765,79785123929198300
0xD94BF37836D5C9A67C3Af85a5764aEbbD6edC0b1,78916870256461200
0xca40020c9ec8A38C252C419B40e45042ECe72165,78490176714446600
0x5EEE0fd516bF38F8fE73713BC3644D0112A4045B,78474704056265000
0xF535C6e7315716749fE99EDe3EE851b0cac7821C,78399747911539500
0xB883f7f187db6cd27898D09c2f332bc849D58622,78080185164996800
0x7A792720d2CFAfC506060B39d8E5Bb01E2AeA927,78068069422137500
0x013b45beac5EA842f5F1EA3a383B18C5591E6543,77997841339924600
0xF8e756B40344011abAa0c75b2f732EA60De00e48,77921168744628100
0x3227B31bbf5F464A62A7F4D13c489a3620949204,76921529727738000
0xc3E1E1fde6851381eDa52058e93c576c8EB06a41,76144426480500600
0x949da077579deE261b08f729b2F70a2C2c123495,76084375358592700
0xABC64317f72E78ED3Dd23502A4DCBE13B0e00588,76054225880996100
0xFc7b86ccA8BC329Ea500135F129D4259690eF258,75999313439904300
0x3F551dBff45f03dd4A46ed0B7601933dB3286E36,75856494813307200
0x28E45f920f41D42C381b1d058237501AFA17FfEf,75240786604131300
0x70aa0cAbD8171ecd172BF28ff5c4eC48e6dD8D08,74697423402875300
0x275F9F0C31E34c42e535B712846F22458BfA3585,73718847620099500
0xc191B49818730907dDb9673d3402F90B0733E163,73598922568640200
0x37887A893666a37bE63b243e24A8BA305510CDCf,73205665874486600
0xbe683c49709D7b4Fd0190BF3648888e1D7D6b515,72299359867407600
0x60c505136569032C05f23654fE75fB7bfb610d8c,72250395161614900
0xDC2EF7E17D52FEFaef7293DAcA44b490A312C6D4,72183523937232700
0x010a55d1CfcEAfC76FeC49856f6cB706B456e957,71981563082403500
0xCdfb1f701F827b652f853d76154D158634400725,71919803636641900
0xae845d17b3d359c076EB301344e50CefE3D2Fa1d,71829000280728100
0x33368322608c55D66f0C15ff0F887341b95C13c5,71671069067925100
0x1036E10a9bB2d502dB06407C5aCB4E22ac3C8C29,71387797186670700
0xbdCe1998074b5c5293EB9C0420387233b670367b,71289497889061100
0xb4b0ba06598f011b5C9bab7A5F564b7bF307Ba9e,71177233504008200
0xa4EfdD15c691e98713A81be2b243Bcf4D2b04a69,70793621280535700
